timestamps,T9,AF7,AF8,TP10,Right AUX
45218.44320181,813.91943,796.99634,907.8022,825.6044,840.10986
45218.44320181,821.5751,797.3993,911.02563,826.8132,748.6447
45218.44320182,825.2015,804.65204,568.1319,840.10986,903.7729
45218.44320182,816.337,805.4579,627.76556,835.2747,940.84247
45218.44320183,814.7253,802.23444,994.0293,828.022,717.2161
45218.44320183,820.7692,798.20514,941.6484,831.6484,699.89014
45218.44320237,821.1722,797.3993,872.3443,834.0659,774.0293
45218.44320237,825.6044,796.99634,921.0989,832.0513,830.0366
45218.44320238,825.6044,798.20514,977.9121,828.4249,757.1062
45218.44320238,823.9927,800.2198,904.57874,834.0659,720.84247
45218.44320240,821.5751,799.41394,728.0952,836.4835,756.7033
45218.44320240,822.381,801.02563,737.76556,825.2015,774.0293
45218.44320241,824.7985,799.41394,824.3956,821.1722,813.91943
45218.44320241,822.7839,797.3993,703.1135,822.381,823.5897
45218.44320242,824.3956,798.60803,590.293,825.6044,1012.96704
45218.44320242,822.381,800.6227,901.75824,819.15753,850.18317
45218.44320243,819.15753,803.8461,1018.20514,811.50183,647.50916
45218.44320243,819.15753,803.8461,817.1429,812.71063,757.50916
45218.44320279,811.50183,797.8022,754.2857,810.696,875.16486
45218.44320280,803.8461,800.6227,933.1868,804.2491,784.90845
45218.44320280,805.8608,804.2491,980.7326,800.6227,649.92676
45218.44320281,811.50183,803.8461,732.1245,808.2784,807.0696
45218.44320282,815.5311,806.6667,655.16486,805.05493,915.4579
45218.44320282,814.3223,808.2784,755.4945,796.1905,806.6667
45218.44320284,817.5458,807.47253,760.7326,796.1905,770
45218.44320284,826.4103,808.68134,533.0769,805.05493,894.90845
45218.44320287,817.5458,807.0696,545.56775,807.8755,952.52747
45218.44320289,810.293,806.26373,979.5238,798.60803,759.5238
45218.44320291,816.337,809.4872,985.16486,801.4286,745.82416
45218.44320291,817.5458,809.89014,819.5604,802.6374,731.7216
45218.44320325,814.7253,806.26373,946.4835,796.99634,683.36993
45218.44320326,815.12823,805.05493,992.4176,794.17584,714.3956
45218.44320326,818.7546,801.02563,913.44324,796.1905,755.89746
45218.44320326,815.5311,799.81683,907.3993,798.20514,792.1612
45218.44320328,814.7253,801.02563,963.8095,796.99634,764.7619
45218.44320328,814.3223,804.2491,901.75824,796.1905,746.63007
45218.44320328,811.9048,803.8461,721.2454,795.78754,868.71796
45218.44320328,818.3516,799.81683,485.1282,805.8608,1144.3224
45218.44320328,817.9487,798.20514,740.18317,794.9817,938.022
45218.44320329,814.3223,801.4286,996.04395,784.5055,653.5531
45218.44320329,815.12823,802.23444,855.0183,791.75824,684.57874
45218.44320329,819.5604,802.23444,800.6227,796.99634,677.72894
45218.44320365,822.7839,809.0842,845.34796,798.60803,793.7729
45218.44320365,817.1429,807.0696,954.1392,790.14655,808.2784
45218.44320366,819.9634,804.2491,756.7033,792.5641,805.4579
45218.44320366,824.3956,803.44324,697.0696,796.99634,784.90845
45218.44320366,823.9927,803.44324,932.381,795.38464,611.6484
45218.44320366,828.8278,804.65204,828.4249,796.5934,696.26373
45218.44320367,837.6923,803.44324,506.88644,807.47253,980.7326
45218.44320367,825.2015,807.0696,602.7839,812.3077,931.5751
45218.44320367,816.337,807.0696,950.5128,806.26373,668.86444
45218.44320368,819.15753,804.65204,865.09155,807.0696,679.34064
45218.44320369,817.1429,807.47253,724.87177,811.0989,733.73627
45218.44320370,813.1135,805.05493,873.1502,809.89014,672.8938
45218.44320447,806.6667,801.8315,987.5824,805.05493,682.1612
45218.44320447,808.68134,805.05493,896.1172,809.4872,725.6777
45218.44320448,820.3663,808.2784,666.4469,818.3516,898.93774
45218.44320448,817.9487,806.26373,869.5238,809.4872,831.2454
45218.44320449,811.50183,808.2784,1008.93774,799.41394,673.69965
45218.44320449,817.5458,809.0842,785.7143,805.05493,814.3223
45218.44320450,813.91943,805.8608,620.5128,813.5165,944.87177
45218.44320450,805.8608,807.47253,856.2271,809.0842,786.1172
45218.44320450,803.8461,804.65204,1010.9524,803.0403,728.49817
45218.44320451,799.011,803.8461,839.304,800.6227,816.7399
45218.44320451,794.9817,807.47253,788.5348,792.96704,798.20514
45218.44320453,790.14655,805.05493,923.1135,780.4762,739.7802
45218.44320481,785.31134,805.05493,925.5311,776.4469,821.1722
45218.44320481,786.52014,805.8608,647.1062,781.28204,986.3736
45218.44320481,785.31134,807.0696,624.94507,781.28204,1018.60803
45218.44320483,779.67035,808.2784,982.3443,774.0293,784.5055
45218.44320483,777.25275,807.8755,975.09155,774.83514,716.8132
45218.44320483,772.01465,807.8755,713.5897,772.8205,897.326
45218.44320484,766.77655,807.8755,647.9121,761.9414,842.9304
45218.44320484,770,811.9048,925.9341,752.674,725.6777
45218.44320485,767.5824,815.12823,958.97437,752.674,743.00366
45218.44320485,763.1502,814.3223,579.011,759.12085,901.3553
45218.44320486,767.98535,817.5458,751.06226,761.9414,834.0659
45218.44320486,774.83514,819.9634,1019.41394,761.53845,655.9707
45218.44320520,772.01465,812.3077,914.65204,758.71796,723.663
45218.44320521,765.56775,811.50183,870.7326,759.5238,766.3736
45218.44320521,763.1502,812.3077,940.4396,757.9121,745.82416
45218.44320521,770,814.3223,881.6117,761.53845,753.0769
45218.44320522,775.64105,814.3223,834.0659,774.83514,787.326
45218.44320522,780.07324,813.5165,682.5641,776.04395,841.31866
45218.44320522,775.64105,816.7399,657.5824,765.16486,790.14655
45218.44320522,774.43225,815.9341,940.84247,766.77655,708.3516
45218.44320522,781.685,811.50183,886.4469,770.40295,863.0769
45218.44320523,783.69965,809.0842,591.50183,774.43225,1049.2307
45218.44320523,782.49084,810.696,888.0586,774.43225,815.9341
45218.44320523,779.67035,806.26373,989.59705,766.77655,720.0366
45218.44320590,784.5055,802.6374,705.12823,774.83514,902.5641
45218.44320590,808.68134,802.6374,818.7546,801.4286,864.2857
45218.44320591,816.337,801.8315,1000.87915,805.05493,725.6777
45218.44320591,809.0842,800.2198,967.4359,802.23444,757.9121
45218.44320593,823.1868,802.23444,829.2308,814.3223,873.95605
45218.44320594,832.0513,804.65204,749.85345,811.9048,867.9121
45218.44320594,820.3663,801.02563,761.53845,798.60803,895.31134
45218.44320595,827.619,802.6374,749.45056,798.20514,907.3993
45218.44320595,840.5128,806.6667,506.88644,814.7253,1002.49084
45218.44320596,833.2601,806.26373,590.293,813.91943,1052.4542
45218.44320596,830.4396,807.8755,992.8205,804.2491,877.5824
45218.44320597,834.4689,807.0696,959.3773,803.8461,788.1319
45218.44320647,827.619,803.0403,878.3883,801.02563,786.52014
45218.44320647,830.0366,803.8461,959.3773,805.8608,718.8278
45218.44320650,839.707,810.696,948.49817,811.0989,643.0769
45218.44320652,844.1392,809.4872,923.1135,812.3077,728.9011
45218.44320652,840.5128,806.6667,931.978,816.337,761.13556
45218.44320653,833.2601,806.26373,770,821.5751,810.696
45218.44320653,826.0073,799.81683,718.4249,824.3956,840.9158
45218.44320654,818.3516,796.99634,683.36993,826.4103,810.293
45218.44320654,820.3663,799.41394,492.38095,835.2747,1120.5494
45218.44320655,815.9341,798.60803,733.73627,833.2601,1062.5275
45218.44320655,807.8755,795.38464,1014.9817,821.978,702.71063
45218.44320655,799.81683,793.36993,859.85345,817.9487,748.24176
45218.44320683,795.38464,798.20514,777.6557,818.3516,841.7216
45218.44320684,800.2198,797.8022,947.6923,811.50183,722.8571
45218.44320684,802.23444,791.3553,1001.685,810.293,711.1722
45218.44320685,803.44324,788.5348,755.09155,819.5604,874.35895
45218.44320686,806.6667,792.5641,770.80585,821.978,828.4249
45218.44320688,805.4579,794.57874,962.1978,819.9634,755.4945
45218.44320688,804.65204,793.36993,926.7399,816.7399,865.09155
45218.44320689,810.696,794.57874,657.5824,823.9927,1001.28204
45218.44320689,812.3077,793.7729,692.23444,821.978,955.7509
45218.44320690,813.5165,793.36993,1010.14655,810.293,742.6007
45218.44320690,815.9341,794.17584,913.44324,816.337,676.52014
45218.44320691,815.9341,793.7729,732.1245,815.12823,772.01465
45218.44320759,817.5458,795.78754,902.1612,814.7253,709.5604
45218.44320759,821.5751,796.1905,1016.1905,819.15753,664.0293
45218.44320760,815.12823,792.1612,891.685,819.9634,683.7729
45218.44320762,812.71063,794.17584,842.9304,824.7985,715.6044
45218.44320764,815.9341,797.3993,920.293,822.7839,680.54944
45218.44320765,813.91943,800.6227,831.6484,821.978,753.47986
45218.44320765,813.5165,803.8461,663.22345,826.4103,863.8828
45218.44320765,813.91943,801.4286,509.30402,832.8571,973.47986
45218.44320766,817.1429,799.81683,756.7033,831.6484,765.56775
45218.44320767,817.5458,803.44324,978.71796,829.2308,631.39197
45218.44320767,813.91943,804.2491,861.06226,825.2015,714.3956
45218.44320767,815.9341,804.2491,884.83514,818.7546,752.27106
45218.44320800,816.7399,807.0696,903.36993,816.7399,826.8132
45218.44320801,815.12823,809.89014,890.07324,812.3077,745.0183
45218.44320802,814.7253,807.47253,630.989,815.9341,843.3333
45218.44320802,813.1135,803.8461,636.2271,812.71063,961.79486
45218.44320803,815.9341,801.4286,963.4066,804.65204,716.0073
45218.44320804,816.337,800.6227,807.0696,809.89014,642.27106
45218.44320804,815.9341,802.6374,510.91574,820.3663,903.7729
45218.44320806,816.7399,800.6227,620.5128,825.2015,853.4066
45218.44320807,814.3223,799.011,952.52747,817.9487,611.6484
45218.44320807,819.15753,803.44324,927.9487,819.15753,628.5714
45218.44320808,821.5751,804.2491,774.83514,823.1868,650.7326
45218.44320808,819.5604,799.41394,885.2381,826.0073,637.4359
45218.44320865,818.7546,796.99634,987.98535,823.9927,652.3443
45218.44320866,821.1722,799.81683,900.54944,815.9341,659.19415
45218.44320867,820.7692,804.65204,811.0989,809.89014,694.65204
45218.44320868,819.5604,804.2491,909.81683,803.44324,717.2161
45218.44320868,820.7692,803.44324,885.2381,799.011,713.5897
45218.44320869,821.978,805.8608,705.5311,803.8461,846.9597
45218.44320876,821.978,805.4579,480.69598,810.696,996.4469
45218.44320876,813.1135,803.0403,725.2747,799.41394,779.67035
45218.44320877,807.0696,801.02563,993.6264,788.93774,657.98535
45218.44320880,808.68134,803.8461,823.1868,787.72894,715.2015
45218.44320880,804.65204,804.65204,731.31866,790.14655,713.5897
45218.44320881,802.6374,805.4579,898.1319,791.75824,704.3223
45218.44320935,806.6667,803.0403,877.5824,788.93774,758.71796
45218.44320935,809.0842,801.4286,587.8755,793.7729,821.978
45218.44320936,811.50183,802.23444,651.53845,798.60803,855.0183
45218.44320938,813.5165,801.4286,965.42126,795.38464,764.35895
45218.44320938,814.7253,802.6374,950.9158,801.4286,724.0659
45218.44320939,815.9341,807.47253,755.89746,809.4872,904.17584
45218.44320939,814.3223,809.4872,649.12085,809.89014,890.4762
45218.44320940,815.5311,807.47253,726.4835,805.05493,767.1795
45218.44320940,811.9048,803.44324,871.53845,800.6227,735.7509
45218.44320941,806.6667,802.6374,555.2381,810.293,880.80585
45218.44320941,803.8461,806.26373,590.696,807.47253,945.6777
45218.44320942,802.23444,801.02563,1001.685,790.9524,736.55676
45218.44320976,801.4286,800.6227,904.17584,786.52014,691.8315
45218.44320976,801.4286,806.6667,824.7985,783.69965,700.696
45218.44320977,799.011,807.0696,955.7509,780.87915,729.707
45218.44320977,788.1319,809.0842,983.1502,772.8205,724.0659
45218.44320978,779.67035,805.4579,846.9597,765.56775,704.3223
45218.44320978,769.59705,803.8461,682.1612,765.16486,866.7033
45218.44320978,774.0293,809.0842,697.0696,771.2088,852.6007
45218.44320979,783.2967,811.0989,901.75824,774.0293,693.44324
45218.44320981,778.0586,811.0989,841.7216,770.80585,739.7802
45218.44320983,757.1062,813.1135,456.92307,766.3736,1131.4286
45218.44320983,749.45056,814.3223,617.6923,758.71796,1083.0769
45218.44320983,759.5238,812.3077,981.53845,756.7033,706.337
45218.44321049,761.9414,811.0989,770.80585,763.95605,870.32965
45218.44321049,765.9707,813.1135,652.74725,765.9707,936.0073
45218.44321050,772.8205,813.1135,953.73627,770.40295,752.27106
45218.44321051,766.3736,809.0842,1008.5348,769.19415,787.72894
45218.44321051,767.98535,808.68134,881.2088,770.40295,832.4542
45218.44321052,775.64105,809.4872,855.42126,777.25275,812.71063
45218.44321052,778.46155,802.23444,900.9524,772.01465,840.9158
45218.44321053,792.96704,799.81683,930.7692,776.8498,840.5128
45218.44321053,812.71063,805.05493,762.74725,797.8022,842.52747
45218.44321054,811.9048,803.44324,876.77655,798.60803,772.8205
45218.44321056,818.3516,808.68134,1008.5348,800.6227,716.8132
45218.44321056,833.663,812.71063,931.5751,811.50183,716.4103
45218.44321087,821.5751,803.8461,547.5824,813.1135,987.98535
45218.44321087,812.3077,807.0696,610.0366,812.71063,1012.96704
45218.44321088,823.5897,809.0842,967.8388,825.2015,659.19415
45218.44321089,816.7399,799.41394,929.15753,824.3956,665.64105
45218.44321089,805.8608,796.5934,925.12823,818.7546,775.64105
45218.44321090,814.7253,794.17584,877.98535,832.4542,751.4652
45218.44321090,820.3663,794.17584,795.78754,834.4689,803.44324
45218.44321091,816.7399,795.38464,777.25275,830.84247,839.304
45218.44321091,815.9341,792.96704,841.31866,830.4396,835.6777
45218.44321093,817.1429,797.3993,940.84247,826.8132,775.64105
45218.44321096,814.3223,798.20514,1005.7143,828.4249,706.337
45218.44321096,817.9487,794.17584,804.2491,833.2601,796.99634
45218.44321146,824.7985,800.2198,486.337,841.7216,1059.3041
45218.44321147,820.7692,802.23444,844.1392,831.2454,860.65936
45218.44321147,815.9341,797.8022,1019.41394,819.5604,658.3883
45218.44321148,821.5751,801.4286,749.0476,826.4103,893.69965
45218.44321148,823.1868,803.0403,832.0513,820.3663,840.5128
45218.44321149,820.7692,796.5934,948.9011,813.5165,718.8278
45218.44321149,821.978,795.78754,831.6484,813.91943,750.2564
45218.44321150,823.9927,801.8315,541.53845,821.978,960.58606
45218.44321150,824.3956,804.2491,558.0586,829.2308,1073.4066
45218.44321152,824.3956,803.44324,989.59705,817.1429,802.23444
45218.44321152,828.8278,800.6227,985.16486,818.7546,710.7692
45218.44321152,830.84247,803.0403,863.0769,823.5897,741.39197
45218.44321242,827.2161,804.2491,967.8388,819.9634,724.0659
45218.44321243,826.8132,800.2198,998.86444,824.7985,722.8571
45218.44321244,821.978,799.011,911.8315,825.2015,710.3663
45218.44321244,818.7546,797.8022,912.23444,811.0989,740.58606
45218.44321245,828.022,799.41394,950.5128,807.8755,743.4066
45218.44321245,826.8132,799.41394,926.337,803.8461,759.12085
45218.44321245,821.978,797.3993,805.4579,797.8022,900.9524
45218.44321247,823.5897,796.5934,529.45056,805.8608,1127.3993
45218.44321247,823.9927,799.81683,824.3956,804.65204,936.8132
45218.44321247,825.2015,803.44324,1039.1575,796.5934,720.84247
45218.44321248,826.8132,806.26373,878.7912,800.2198,762.74725
45218.44321248,823.5897,803.0403,854.61536,807.0696,755.4945
45218.44321250,821.5751,799.81683,922.3077,809.0842,827.2161
45218.44321251,825.6044,803.44324,1007.326,807.8755,813.1135
45218.44321252,830.4396,804.2491,815.12823,812.3077,861.8681
45218.44321252,828.022,804.65204,770.40295,809.4872,862.674
45218.44321253,829.2308,804.65204,991.6117,810.293,705.9341
45218.44321253,832.0513,806.6667,865.89746,817.9487,827.2161
45218.44321253,824.7985,805.8608,675.7143,817.5458,1028.2784
45218.44321255,819.9634,799.81683,876.3736,815.5311,852.6007
45218.44321255,816.7399,799.011,970.2564,812.71063,721.6484
45218.44321255,810.696,793.7729,738.5714,813.5165,777.25275
45218.44321256,814.7253,798.60803,572.1612,820.7692,960.58606
45218.44321256,820.7692,804.65204,820.7692,822.381,900.54944
45218.44321332,818.7546,800.6227,989.19415,822.381,643.0769
45218.44321332,822.381,799.81683,863.0769,821.1722,655.9707
45218.44321332,821.978,799.011,585.05493,824.7985,887.6557
45218.44321333,819.15753,797.8022,792.96704,823.5897,801.02563
45218.44321333,817.9487,800.6227,1012.1612,822.381,670.87915
45218.44321334,814.3223,799.011,807.0696,828.8278,893.69965
45218.44321334,819.9634,798.20514,649.5238,828.022,1010.14655
45218.44321334,821.5751,797.8022,801.8315,825.2015,832.8571
45218.44321336,815.5311,795.38464,983.95605,826.8132,717.2161
45218.44321337,814.7253,801.4286,826.4103,828.8278,802.6374
45218.44321337,815.5311,803.0403,688.60803,828.022,892.0879
45218.44321337,813.91943,805.4579,780.87915,825.2015,813.5165
45218.44321372,817.1429,806.26373,761.9414,824.7985,729.304
45218.44321372,820.7692,805.05493,591.9048,826.4103,847.3626
45218.44321374,815.5311,805.8608,656.3736,829.2308,969.85345
45218.44321374,815.12823,806.6667,969.85345,828.022,777.6557
45218.44321375,816.7399,811.9048,996.8498,825.6044,722.0513
45218.44321375,814.7253,810.293,746.2271,822.7839,827.2161
45218.44321376,813.5165,807.0696,675.31134,818.7546,824.3956
45218.44321376,807.8755,810.696,923.91943,811.50183,701.50183
45218.44321376,806.26373,808.68134,936.8132,806.6667,651.13556
45218.44321377,806.26373,803.8461,611.6484,805.8608,882.01465
45218.44321377,801.4286,801.02563,776.4469,798.60803,814.7253
45218.44321377,796.99634,802.23444,1026.2638,790.54944,670.4762
45218.44321410,792.5641,804.2491,894.90845,782.49084,766.3736
45218.44321411,789.7436,807.8755,760.7326,783.2967,767.98535
45218.44321411,793.7729,811.50183,719.2308,787.72894,735.34796
45218.44321411,786.9231,809.89014,899.7436,782.49084,632.6007
45218.44321412,780.87915,809.0842,904.9817,781.685,692.6374
45218.44321412,782.8938,808.68134,550,788.93774,1006.1172
45218.44321412,783.2967,811.0989,599.9634,785.31134,880
45218.44321413,783.2967,813.5165,926.7399,781.685,636.63007
45218.44321413,784.10254,809.0842,841.31866,779.67035,728.0952
45218.44321413,783.2967,804.65204,693.8461,785.7143,828.4249
45218.44321414,782.49084,806.6667,940.0366,792.1612,698.2784
45218.44321414,782.49084,810.696,969.85345,785.31134,630.58606
45218.44321449,777.25275,809.4872,744.61536,784.10254,824.7985
45218.44321449,774.43225,803.44324,781.685,779.67035,786.52014
45218.44321450,764.35895,800.2198,968.6447,765.9707,633.00366
45218.44321450,772.8205,801.4286,951.31866,775.2381,654.7619
45218.44321451,797.3993,805.05493,699.4872,794.9817,764.35895
45218.44321451,790.14655,803.8461,658.7912,790.9524,857.03296
45218.44321453,784.5055,802.23444,771.2088,782.8938,877.1795
45218.44321453,788.1319,801.8315,763.95605,777.25275,800.2198
45218.44321453,788.1319,803.8461,541.13556,780.07324,944.4689
45218.44321453,789.34064,802.6374,452.08792,784.90845,1063.7362
